name,h,w,crack_px,crack_px_frac,mean_crack_width,skel_len,n_components,blur,brightness,contrast,phash,source,sid,material,tier,role,h_raw,w_raw,crack_px_raw
gc10__c3_img_08_425505500_00053,1000,2048,0,0.0,0.0,0.0,0.0,42.55574831129051,56.9549951171875,44.542352036585875,fde0c31f3c38c0c3,gc10,c3_img_08_425505500_00053,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425608200_00006,1000,2048,0,0.0,0.0,0.0,0.0,74.10400976219174,84.754716796875,41.31595917602105,c8646692db69f4d2,gc10,c3_img_08_425608200_00006,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425608200_00007,1000,2048,0,0.0,0.0,0.0,0.0,202.82455179738398,95.763525390625,47.01048939292428,c89b666dd992862d,gc10,c3_img_08_425608200_00007,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425613500_00596,1000,2048,0,0.0,0.0,0.0,0.0,48.41928619617823,52.3318095703125,37.449044900137125,f0f0c3031efef818,gc10,c3_img_08_425613500_00596,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425614600_00470,1000,2048,0,0.0,0.0,0.0,0.0,50.15337543312053,47.76156494140625,35.230282090330185,f91f03e13c1ec3a8,gc10,c3_img_08_425614600_00470,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425614700_00001,1000,2048,0,0.0,0.0,0.0,0.0,73.01956986239527,51.69879345703125,42.13075130793203,f8e00f7cc0c71eb8,gc10,c3_img_08_425614700_00001,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425637500_00653,1000,2048,0,0.0,0.0,0.0,0.0,128.32213727863203,88.040244140625,47.74015977160656,cd3399446663cc9b,gc10,c3_img_08_425637500_00653,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425637700_00842,1000,2048,0,0.0,0.0,0.0,0.0,99.70366584612825,78.3731220703125,41.40452133937213,cd99cc26d9338b64,gc10,c3_img_08_425637700_00842,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425637800_00890,1000,2048,0,0.0,0.0,0.0,0.0,102.64500727175815,78.415962890625,40.92525230993005,cd66e4cb9999242b,gc10,c3_img_08_425637800_00890,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425637900_00898,1000,2048,0,0.0,0.0,0.0,0.0,106.3684078100548,76.9754287109375,42.0580068848579,cde6e62626e2c1c3,gc10,c3_img_08_425637900_00898,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425638500_00713,1000,2048,0,0.0,0.0,0.0,0.0,126.56874392363646,81.55844677734375,46.05928946992363,cc263ea6e6666626,gc10,c3_img_08_425638500_00713,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425638500_00714,1000,2048,0,0.0,0.0,0.0,0.0,84.04971783782572,73.77072802734375,49.294455034572856,e7c4cc988ce9d91c,gc10,c3_img_08_425638500_00714,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425640000_00634,1000,2048,0,0.0,0.0,0.0,0.0,107.56037686440943,73.51548095703124,42.02480491463829,cc26dc89cd0d3b99,gc10,c3_img_08_425640000_00634,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_425640100_00874,1000,2048,0,0.0,0.0,0.0,0.0,94.59867128997588,79.4170869140625,44.35843701049362,ccd91166c933e366,gc10,c3_img_08_425640100_00874,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_436068100_00003,1000,2048,0,0.0,0.0,0.0,0.0,61.49460133164978,34.5223974609375,26.583669437751038,ff1ec3f03cc71018,gc10,c3_img_08_436068100_00003,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_436068100_00004,1000,2048,0,0.0,0.0,0.0,0.0,63.124328441428915,40.21103173828125,32.53792845832912,f1e11ff8c31e10c3,gc10,c3_img_08_436068100_00004,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_436068100_00869,1000,2048,0,0.0,0.0,0.0,0.0,38.57235230064392,39.29922265625,28.370136594177676,e1d63c3c3c3c1c3c,gc10,c3_img_08_436068100_00869,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_436164500_01565,1000,2048,0,0.0,0.0,0.0,0.0,64.44620904901291,45.27652490234375,42.80343328142735,f8c0e01f1fe0e3e1,gc10,c3_img_08_436164500_01565,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_4401438800_01040,1000,2048,0,0.0,0.0,0.0,0.0,25.822012448233604,33.2720498046875,27.675714683449595,e1183c3c3c3c3cde,gc10,c3_img_08_4401438800_01040,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_4402842500_01043,1000,2048,0,0.0,0.0,0.0,0.0,177.32940810424424,67.78372802734376,54.28437899703746,f80f0f0f0f0f0f07,gc10,c3_img_08_4402842500_01043,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_4402842500_01044,1000,2048,0,0.0,0.0,0.0,0.0,93.00610874154567,44.65081005859375,27.53228592116857,dfffff80f800e000,gc10,c3_img_08_4402842500_01044,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_4406743300_00001,1000,2048,0,0.0,0.0,0.0,0.0,143.58012184750345,75.16161865234375,57.389832743792105,c6330dccccf4c78c,gc10,c3_img_08_4406743300_00001,metal,B,hard_negative,1000,2048,0
gc10__c3_img_08_4406772100_00002,1000,2048,0,0.0,0.0,0.0,0.0,18.662135245921853,24.5482685546875,22.30653899342923,fffe00ffd0017840,gc10,c3_img_08_4406772100_00002,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_424995500_00255,1000,2048,0,0.0,0.0,0.0,0.0,104.34533240960685,89.67944873046875,63.75385074390856,8e8e9acd8c9e8c74,gc10,c4_img_01_424995500_00255,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_424995500_00289,1000,2048,0,0.0,0.0,0.0,0.0,103.52598876067725,90.677552734375,59.572737802490884,8efc07cc339e9c21,gc10,c4_img_01_424995500_00289,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425000300_00103,1000,2048,0,0.0,0.0,0.0,0.0,29.814351764911414,51.36173779296875,33.4775125195945,9c5c52c9e492dbc9,gc10,c4_img_01_425000300_00103,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425000300_00520,1000,2048,0,0.0,0.0,0.0,0.0,37.61615752726339,52.886326171875,30.55970991768389,9c821365f4f39a93,gc10,c4_img_01_425000300_00520,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425000300_00630,1000,2048,0,0.0,0.0,0.0,0.0,35.00673998045348,52.5405478515625,29.51617883302281,9c0d134dc9ece94b,gc10,c4_img_01_425000300_00630,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425000300_00743,1000,2048,0,0.0,0.0,0.0,0.0,34.5468486477659,52.1729853515625,30.020198992553674,9cf86c07f612b24b,gc10,c4_img_01_425000300_00743,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006200_00175,1000,2048,0,0.0,0.0,0.0,0.0,93.69908935893145,104.13806201171874,64.58588291861476,8f9675743935348a,gc10,c4_img_01_425006200_00175,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006200_00373,1000,2048,0,0.0,0.0,0.0,0.0,90.02315310079359,100.65676513671875,59.276332186669656,8799ee2319cc936c,gc10,c4_img_01_425006200_00373,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006200_00448,1000,2048,0,0.0,0.0,0.0,0.0,81.62298991466436,100.40747900390625,58.25586652678987,8ffc8604ec96d869,gc10,c4_img_01_425006200_00448,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006200_00530,1000,2048,0,0.0,0.0,0.0,0.0,89.93483810838323,100.6573564453125,61.82151001291736,879e934d8624b3b3,gc10,c4_img_01_425006200_00530,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006200_00929,1000,2048,0,0.0,0.0,0.0,0.0,98.02650915527349,103.643421875,63.16637613256327,8ff2730932dc1d07,gc10,c4_img_01_425006200_00929,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006600_00376,1000,2048,0,0.0,0.0,0.0,0.0,99.45811769006701,94.036720703125,53.97700574908576,8eb18a0f8f4cb761,gc10,c4_img_01_425006600_00376,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006600_00498,1000,2048,0,0.0,0.0,0.0,0.0,72.1961161958673,86.10033251953125,54.32094624061118,8e4c25a596b69765,gc10,c4_img_01_425006600_00498,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006600_00499,1000,2048,0,0.0,0.0,0.0,0.0,68.93537227895521,85.97545703125,54.21485077104852,8eb9cec644316cb6,gc10,c4_img_01_425006600_00499,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006600_00599,1000,2048,0,0.0,0.0,0.0,0.0,91.18102328687458,88.812646484375,51.78337990893406,8e0d011733d2f3f9,gc10,c4_img_01_425006600_00599,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006600_00905,1000,2048,0,0.0,0.0,0.0,0.0,86.01183773530741,80.974236328125,44.61117623665159,9eec96584b6494f1,gc10,c4_img_01_425006600_00905,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006800_00261,1000,2048,0,0.0,0.0,0.0,0.0,84.34102327447677,105.8699794921875,68.66216519764349,9ced2d7684dc90e4,gc10,c4_img_01_425006800_00261,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425006800_00262,1000,2048,0,0.0,0.0,0.0,0.0,84.54015197002795,107.163822265625,69.05835738536855,9c99f6d806927d92,gc10,c4_img_01_425006800_00262,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007500_00003,1000,2048,0,0.0,0.0,0.0,0.0,161.91516685553523,91.27245947265625,62.579446472593766,9c984c9d8e376353,gc10,c4_img_01_425007500_00003,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007500_01234,1000,2048,0,0.0,0.0,0.0,0.0,77.67035165709854,84.14088818359374,53.60737177137645,9c5c8b338c8e33ce,gc10,c4_img_01_425007500_01234,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00126,1000,2048,0,0.0,0.0,0.0,0.0,50.923671627921095,78.775984375,52.673052109805205,9cfa01f965627e06,gc10,c4_img_01_425007600_00126,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00286,1000,2048,0,0.0,0.0,0.0,0.0,64.57812326122665,80.4799609375,59.40308945595791,9c4cf39e322b6b88,gc10,c4_img_01_425007600_00286,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00459,1000,2048,0,0.0,0.0,0.0,0.0,55.30944173529055,82.15005712890625,56.85105103561551,9c096cfd0963dc96,gc10,c4_img_01_425007600_00459,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00532,1000,2048,0,0.0,0.0,0.0,0.0,68.47975486635562,81.32210205078125,58.9803674778945,9c364c974b4c339d,gc10,c4_img_01_425007600_00532,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00599,1000,2048,0,0.0,0.0,0.0,0.0,50.09675743398667,78.62015087890624,55.35851040371174,9c69ccb094b2f25b,gc10,c4_img_01_425007600_00599,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00673,1000,2048,0,0.0,0.0,0.0,0.0,54.16444043110822,81.4488076171875,53.61123265730097,9ccc07130793f2f9,gc10,c4_img_01_425007600_00673,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00674,1000,2048,0,0.0,0.0,0.0,0.0,59.803993030666376,83.30421875,54.61605327347351,9cf80cd80d72237f,gc10,c4_img_01_425007600_00674,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425007600_00854,1000,2048,0,0.0,0.0,0.0,0.0,51.59004019141936,80.54547216796875,53.318425480864526,9cfcf006276d8d92,gc10,c4_img_01_425007600_00854,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00002,1000,2048,0,0.0,0.0,0.0,0.0,79.88966238551232,78.59185302734375,56.11812540140878,9898334f4b897673,gc10,c4_img_01_425008000_00002,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00037,1000,2048,0,0.0,0.0,0.0,0.0,67.76759411621106,81.15359375,57.900334777602076,9802db25f48dfc36,gc10,c4_img_01_425008000_00037,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00071,1000,2048,0,0.0,0.0,0.0,0.0,63.44849825610259,80.37930224609374,54.82408319404737,98dbfcc80db89d60,gc10,c4_img_01_425008000_00071,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00104,1000,2048,0,0.0,0.0,0.0,0.0,60.96677021932605,76.39530224609375,55.9361831924394,9c07a36d96267399,gc10,c4_img_01_425008000_00104,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00140,1000,2048,0,0.0,0.0,0.0,0.0,61.11361034751679,75.95209814453125,55.44519424869504,982b49775c369a9c,gc10,c4_img_01_425008000_00140,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00175,1000,2048,0,0.0,0.0,0.0,0.0,60.967510155885456,77.7216982421875,54.285579906886056,9c07f2f99c07e489,gc10,c4_img_01_425008000_00175,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00211,1000,2048,0,0.0,0.0,0.0,0.0,63.902436177100896,77.67176708984375,53.67191844041593,980722f6fd0d9999,gc10,c4_img_01_425008000_00211,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00252,1000,2048,0,0.0,0.0,0.0,0.0,64.97501719478991,79.0322060546875,53.60945293710199,98f89bd803e494f6,gc10,c4_img_01_425008000_00252,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00281,1000,2048,0,0.0,0.0,0.0,0.0,65.31665656399133,76.50873974609375,53.010441370733396,988d0f0f0726f69e,gc10,c4_img_01_425008000_00281,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008000_00572,1000,2048,0,0.0,0.0,0.0,0.0,59.44002148715756,74.70414892578125,54.55727395659976,985c2c26b592deb3,gc10,c4_img_01_425008000_00572,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00104,1000,2048,0,0.0,0.0,0.0,0.0,67.68975296194817,88.03504541015624,61.96559644209597,9ce4966a697692a5,gc10,c4_img_01_425008500_00104,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00183,1000,2048,0,0.0,0.0,0.0,0.0,68.44906386394885,89.879296875,58.81134377262225,9cf996f6024b01f3,gc10,c4_img_01_425008500_00183,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00260,1000,2048,0,0.0,0.0,0.0,0.0,73.53293241714098,85.9527978515625,59.82775418143893,9cf0ba7af9b22206,gc10,c4_img_01_425008500_00260,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00338,1000,2048,0,0.0,0.0,0.0,0.0,78.15368519433596,85.41850830078126,59.48919171069667,9cf6f96d0320e0e9,gc10,c4_img_01_425008500_00338,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00339,1000,2048,0,0.0,0.0,0.0,0.0,75.53750633493215,86.2631806640625,56.700539523245496,9c930d070f074bfb,gc10,c4_img_01_425008500_00339,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00410,1000,2048,0,0.0,0.0,0.0,0.0,71.52139126943948,85.83722509765624,58.17401923202927,9cf649239edd03a2,gc10,c4_img_01_425008500_00410,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00476,1000,2048,0,0.0,0.0,0.0,0.0,77.79021848202679,85.44559765625,57.77945797615108,9cfc8a499a98fd12,gc10,c4_img_01_425008500_00476,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00532,1000,2048,0,0.0,0.0,0.0,0.0,73.08413765499088,88.3933662109375,55.57945488232392,9c960c8e3b0fd3cc,gc10,c4_img_01_425008500_00532,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00584,1000,2048,0,0.0,0.0,0.0,0.0,84.22926510839842,87.34517041015626,58.44628013472861,9ced59640d49e42f,gc10,c4_img_01_425008500_00584,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00585,1000,2048,0,0.0,0.0,0.0,0.0,80.26496865732173,87.4059345703125,57.790451178356975,9cf2f8070df691d0,gc10,c4_img_01_425008500_00585,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00636,1000,2048,0,0.0,0.0,0.0,0.0,80.80461051847436,85.63887890625,60.32095512911296,9c9a699649167799,gc10,c4_img_01_425008500_00636,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00677,1000,2048,0,0.0,0.0,0.0,0.0,81.71766912866208,84.43838916015625,59.22136266501546,9c69373733199923,gc10,c4_img_01_425008500_00677,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00704,1000,2048,0,0.0,0.0,0.0,0.0,83.89390604356556,86.03633837890625,57.05186598554313,9cda93991c07272f,gc10,c4_img_01_425008500_00704,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00793,1000,2048,0,0.0,0.0,0.0,0.0,68.96185075355434,81.20086962890625,55.15616623157232,9cf36c7a890589f1,gc10,c4_img_01_425008500_00793,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00794,1000,2048,0,0.0,0.0,0.0,0.0,66.19813290290813,82.2328359375,52.435365638591385,9c9b990e1f06178f,gc10,c4_img_01_425008500_00794,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00819,1000,2048,0,0.0,0.0,0.0,0.0,65.8817242612531,82.8471591796875,52.794544164997745,9cfc030cfc0dfc92,gc10,c4_img_01_425008500_00819,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425008500_00846,1000,2048,0,0.0,0.0,0.0,0.0,84.45181469384168,79.88319873046875,56.52333124594849,9c4d335b983333c9,gc10,c4_img_01_425008500_00846,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241400_00039,1000,2048,0,0.0,0.0,0.0,0.0,94.77703940684113,111.7697548828125,69.36350507160681,8e4b58b26c769966,gc10,c4_img_01_425241400_00039,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241400_00053,1000,2048,0,0.0,0.0,0.0,0.0,90.2976528314056,108.8570576171875,64.46206907710733,8eb899f4849f01fc,gc10,c4_img_01_425241400_00053,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241500_00995,1000,2048,0,0.0,0.0,0.0,0.0,58.60702956481548,92.94375244140625,51.974298869253,8e0b0dad1b0f33e6,gc10,c4_img_01_425241500_00995,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241500_01125,1000,2048,0,0.0,0.0,0.0,0.0,79.73511104992657,100.332267578125,57.683412331600714,8f748f338ccc06dc,gc10,c4_img_01_425241500_01125,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241500_01136,1000,2048,0,0.0,0.0,0.0,0.0,61.18762750030425,91.12190869140625,56.74579573056649,8e64c6db38584d67,gc10,c4_img_01_425241500_01136,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241600_00041,1000,2048,0,0.0,0.0,0.0,0.0,85.77206489752865,108.46529931640625,65.2510213488915,8e07c8d91d64e69b,gc10,c4_img_01_425241600_00041,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241600_00283,1000,2048,0,0.0,0.0,0.0,0.0,64.96417985108158,92.96255224609375,60.12509072489993,8e98d9c6939b8e31,gc10,c4_img_01_425241600_00283,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241600_00649,1000,2048,0,0.0,0.0,0.0,0.0,61.770418316039816,90.93050048828125,57.59101952284879,8e1b846c9b64dbb8,gc10,c4_img_01_425241600_00649,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241700_00384,1000,2048,0,0.0,0.0,0.0,0.0,95.38376041246038,97.974794921875,57.86022748204806,8eb1a6878979c3c6,gc10,c4_img_01_425241700_00384,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425241700_00432,1000,2048,0,0.0,0.0,0.0,0.0,88.30820570330721,98.65196337890625,57.10382593511879,8e26930d2c769b6d,gc10,c4_img_01_425241700_00432,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425243600_00329,1000,2048,0,0.0,0.0,0.0,0.0,61.40718517355897,87.63946240234375,54.42558480791588,9c0b13cd63966787,gc10,c4_img_01_425243600_00329,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425243600_00631,1000,2048,0,0.0,0.0,0.0,0.0,54.67289978332136,87.73233251953125,57.4871964950299,9cac763233938b53,gc10,c4_img_01_425243600_00631,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425243600_00848,1000,2048,0,0.0,0.0,0.0,0.0,50.93489861972595,85.04993408203126,56.707679052497326,9c26269ba365b395,gc10,c4_img_01_425243600_00848,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425243600_01071,1000,2048,0,0.0,0.0,0.0,0.0,55.95480103727127,84.3605595703125,55.84150622170535,9c359a7b25927269,gc10,c4_img_01_425243600_01071,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425244100_00158,1000,2048,0,0.0,0.0,0.0,0.0,68.77791402925463,77.29472900390626,55.97893204204742,985cf44d92677361,gc10,c4_img_01_425244100_00158,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425244100_00682,1000,2048,0,0.0,0.0,0.0,0.0,77.59157584550381,76.04418603515624,53.01831905581745,99e4d2d4e9f0d2e0,gc10,c4_img_01_425244100_00682,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425244300_00309,1000,2048,0,0.0,0.0,0.0,0.0,39.78730173857663,67.435580078125,44.41758074208809,9c0cf013696f67b2,gc10,c4_img_01_425244300_00309,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425244400_00856,1000,2048,0,0.0,0.0,0.0,0.0,83.84700775066344,79.42045556640625,54.43669716173452,98f4e903f209d92f,gc10,c4_img_01_425244400_00856,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425392100_00662,1000,2048,0,0.0,0.0,0.0,0.0,34.344650603383805,79.232939453125,50.97052183991304,9c0707862f97936d,gc10,c4_img_01_425392100_00662,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425392300_00404,1000,2048,0,0.0,0.0,0.0,0.0,33.719133833116295,79.1699287109375,50.43365279447977,9c071766930f9f13,gc10,c4_img_01_425392300_00404,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425392500_00788,1000,2048,0,0.0,0.0,0.0,0.0,33.36708110651755,77.07185302734375,50.65574408613306,9807ecf8bd01995b,gc10,c4_img_01_425392500_00788,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_425640000_00309,1000,2048,0,0.0,0.0,0.0,0.0,51.781031602376665,64.714888671875,46.91924241914851,996eed99262532d4,gc10,c4_img_01_425640000_00309,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00003,1000,2048,0,0.0,0.0,0.0,0.0,62.51351859655385,69.77177587890625,36.357348127601995,99cc738c33cc56cc,gc10,c4_img_01_4403565100_00003,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00007,1000,2048,0,0.0,0.0,0.0,0.0,67.6360375946214,71.99741455078124,38.271689924317535,98ce8c947373cccc,gc10,c4_img_01_4403565100_00007,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00009,1000,2048,0,0.0,0.0,0.0,0.0,66.71213198299384,70.9661884765625,36.54129699501316,98cc72d9334ace63,gc10,c4_img_01_4403565100_00009,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00012,1000,2048,0,0.0,0.0,0.0,0.0,74.01114273869999,71.2984423828125,38.263648051672575,98cc9473cc6a6bcc,gc10,c4_img_01_4403565100_00012,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00014,1000,2048,0,0.0,0.0,0.0,0.0,65.37697010944274,69.65652294921875,36.350056949264975,99919c3769cc3333,gc10,c4_img_01_4403565100_00014,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00020,1000,2048,0,0.0,0.0,0.0,0.0,68.18522324705508,71.7236865234375,37.158932665500934,99cc9ccc3373cc62,gc10,c4_img_01_4403565100_00020,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4403565100_00038,1000,2048,0,0.0,0.0,0.0,0.0,64.26615966686614,73.1374755859375,38.372871694778006,98cc3373cc33669a,gc10,c4_img_01_4403565100_00038,metal,B,hard_negative,1000,2048,0
gc10__c4_img_01_4406772100_00602,1000,2048,0,0.0,0.0,0.0,0.0,13.086313461492297,34.1333642578125,25.81561151627272,ab55aaaa5555aa85,gc10,c4_img_01_4406772100_00602,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00265,1000,2048,0,0.0,0.0,0.0,0.0,132.00272649703606,93.38714111328125,24.761959334010477,80e2471cb7639cd7,gc10,c4_img_02_3436813700_00265,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00267,1000,2048,0,0.0,0.0,0.0,0.0,128.04544237106228,93.5516328125,24.805788667879227,80839f33d46ce6d5,gc10,c4_img_02_3436813700_00267,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00269,1000,2048,0,0.0,0.0,0.0,0.0,123.60695787441634,91.6958466796875,24.0835642488735,80657c3ac2c7d967,gc10,c4_img_02_3436813700_00269,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00270,1000,2048,0,0.0,0.0,0.0,0.0,127.88560345361233,90.87192578125,23.807074786397347,80afe17978cae847,gc10,c4_img_02_3436813700_00270,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00273,1000,2048,0,0.0,0.0,0.0,0.0,121.6567724587402,91.94724853515625,24.30876821050098,80c01e7b307d53fe,gc10,c4_img_02_3436813700_00273,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00274,1000,2048,0,0.0,0.0,0.0,0.0,114.89320982682705,90.7288349609375,24.13577819042775,80379bc96078eef4,gc10,c4_img_02_3436813700_00274,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00275,1000,2048,0,0.0,0.0,0.0,0.0,117.74285680896544,91.08958056640626,24.20838054684841,801e33c7afd92a96,gc10,c4_img_02_3436813700_00275,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00276,1000,2048,0,0.0,0.0,0.0,0.0,128.3161164398555,92.7708349609375,24.30028601430565,804c3cb73b7370bc,gc10,c4_img_02_3436813700_00276,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00298,1000,2048,0,0.0,0.0,0.0,0.0,109.87574365100254,91.1563046875,23.740828523070828,8061b027bc8be3f7,gc10,c4_img_02_3436813700_00298,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00300,1000,2048,0,0.0,0.0,0.0,0.0,117.67275340342306,92.3205654296875,23.903397307586882,80986e39f46799e3,gc10,c4_img_02_3436813700_00300,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00301,1000,2048,0,0.0,0.0,0.0,0.0,112.46776852344418,91.21007470703125,23.643635733687596,8087bb718733cee1,gc10,c4_img_02_3436813700_00301,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00302,1000,2048,0,0.0,0.0,0.0,0.0,108.26251943298243,90.3448583984375,23.11903473376353,805cb35db0ba2ef8,gc10,c4_img_02_3436813700_00302,metal,B,hard_negative,1000,2048,0
gc10__c4_img_02_3436813700_00303,1000,2048,0,0.0,0.0,0.0,0.0,113.700678710517,91.01249951171874,23.58434393450029,803c3de33b8fdcc0,gc10,c4_img_02_3436813700_00303,metal,B,hard_negative,1000,2048,0
